WCL ISE DATASET,,,,,,,,,,,,,,,,,,,,,,,,
Sol,30 ,,,,,,,,,,,,,,,,,,,,,,,
WCL Cell ,0,,,,,,,,,,,,,,,,,,,,,,,
Water Release,898866468.5629,,,,,,,,,,,,,,,,,,,,,,,
Drawer Open,898868112.9506,898869883.2373,898873507.0236,898874252.1384,,,,,,,,,,,,,,,,,,,,
Drawer Close,898868292.2481,898870064.2368,898873872.4162,898874478.0133,,,,,,,,,,,,,,,,,,,,
Regent Release,898870317.4352,,,,,,,,,,,,,,,,,,,,,,,
Time(s),Cl Ref,Vmon,CO2,Cl,I,Ir pH,Cl Ref,Cl Ref,Cl Ref,Li (A),Br,Ba,NH4,NO3,Mg,Ca,DO Ref,K,Li (B),Na,pH1,pH2,Cl Ref,Cl Ref
898882357.3333,-352.2837,-502.902,-513.3748,-345.0044,-411.0636,-401.3964,-352.2837,-355.5069,-379.6809,-635.826,-349.0324,-545.5988,-674.4948,-562.5164,-570.5724,-589.9068,-330.5792,-672.078,-630.1868,-618.1028,-632.6036,2050.85,-346.643,-339.3908
898882358.2669,-378.8751,-500.4852,-517.4028,-347.4212,-411.8692,-400.5908,-362.7591,-357.9243,-384.5158,-636.6316,-345.0044,-546.4044,-675.3004,-560.0996,-568.1556,-592.3236,-332.9965,-673.6892,-633.4092,-616.4916,-636.6316,2050.85,-332.9444,-339.3908
898882360.4,-353.8953,-499.6796,-514.986,-347.4212,-413.4804,-400.5908,-353.0895,-359.5359,-378.0693,-639.854,-345.81,-546.4044,-675.3004,-560.0996,-568.1556,-593.9348,-326.5504,-668.05,-631.798,-620.5196,-633.4092,2050.85,-357.9243,-343.4198
898882361.3411,-355.5069,-502.0964,-516.5972,-348.2268,-410.258,-401.3964,-373.2345,-359.5359,-375.6519,-636.6316,-344.1988,-542.3764,-674.4948,-558.4884,-571.378,-590.7124,-330.5792,-668.05,-633.4092,-620.5196,-633.4092,2050.85,-333.7502,-347.4488
898882363.4671,-362.7591,-499.6796,-514.1804,-346.6156,-411.8692,-400.5908,-346.643,-367.5939,-378.0693,-636.6316,-345.81,-546.4044,-675.3004,-562.5164,-572.1836,-592.3236,-332.9965,-668.05,-629.3812,-616.4916,-633.4092,2050.85,-345.8372,-351.4779
898882364.3931,-364.3707,-499.6796,-514.986,-346.6156,-411.8692,-400.5908,-349.8662,-357.9243,-383.71,-639.854,-349.838,-546.4044,-675.3004,-559.294,-568.1556,-592.3236,-329.7734,-671.2724,-629.3812,-616.4916,-633.4092,2050.85,-336.1676,-346.643
898882366.5298,-359.5359,-501.2908,-514.1804,-346.6156,-411.8692,-400.5908,-356.3127,-358.7301,-377.2635,-635.0204,-345.0044,-546.4044,-675.3004,-559.294,-572.1836,-591.518,-328.1619,-671.2724,-629.3812,-616.4916,-633.4092,2050.85,-332.9444,-339.3908
898882367.4872,-349.0604,-504.5132,-513.3748,-345.0044,-409.4524,-396.5628,-365.1765,-360.3417,-378.8751,-636.6316,-347.4212,-545.5988,-674.4948,-558.4884,-570.5724,-589.9068,-332.1907,-667.2444,-630.1868,-617.2972,-630.1868,2050.85,-333.7502,-339.3908
898882369.5999,-363.5649,-501.2908,-514.986,-347.4212,-413.4804,-398.9796,-333.7502,-362.7591,-382.0984,-636.6316,-345.0044,-546.4044,-676.106,-565.7388,-571.378,-590.7124,-326.5504,-668.05,-628.5756,-616.4916,-633.4092,2050.85,-345.0314,-353.0895
898882370.5406,-346.643,-503.7076,-516.5972,-349.0324,-410.258,-396.5628,-359.5359,-362.7591,-375.6519,-636.6316,-345.0044,-546.4044,-676.106,-561.7108,-571.378,-590.7124,-332.1907,-668.05,-630.1868,-616.4916,-633.4092,2050.85,-359.5359,-345.8372
898882372.6651,-368.3997,-504.5132,-512.5692,-345.0044,-409.4524,-396.5628,-355.5069,-360.3417,-388.5448,-636.6316,-347.4212,-545.5988,-674.4948,-558.4884,-570.5724,-589.9068,-327.3561,-672.078,-630.1868,-617.2972,-630.9924,2050.85,-339.3908,-332.1386
898882373.603,-361.9533,-503.7076,-513.3748,-345.81,-410.258,-397.3684,-342.614,-365.1765,-375.6519,-634.2148,-347.4212,-545.5988,-674.4948,-558.4884,-571.378,-590.7124,-330.5792,-668.8556,-630.1868,-617.2972,-630.9924,2050.85,-324.0806,-329.7212
898882375.7299,-369.2055,-501.2908,-514.986,-347.4212,-411.8692,-399.7852,-346.643,-365.9823,-375.6519,-636.6316,-345.0044,-546.4044,-675.3004,-560.0996,-572.1836,-591.518,-323.3273,-671.2724,-629.3812,-616.4916,-633.4092,2050.85,-341.8082,-346.643
898882376.6631,-374.8461,-504.5132,-512.5692,-345.0044,-411.0636,-396.5628,-347.4488,-360.3417,-378.8751,-637.4372,-347.4212,-542.3764,-674.4948,-558.4884,-570.5724,-589.9068,-333.8022,-672.078,-630.1868,-617.2972,-630.9924,2050.85,-339.3908,-345.0314
898882378.8,-373.2345,-502.902,-512.5692,-345.81,-409.4524,-397.3684,-359.5359,-359.5359,-385.3216,-636.6316,-346.6156,-542.3764,-674.4948,-558.4884,-571.378,-590.7124,-332.1907,-668.05,-630.1868,-615.686,-633.4092,2050.85,-338.585,-341.8082
898882379.7866,-341.0024,-503.7076,-516.5972,-345.81,-409.4524,-396.5628,-353.0895,-359.5359,-372.4287,-636.6316,-344.1988,-543.9876,-676.106,-558.4884,-568.1556,-590.7124,-332.1907,-668.05,-628.5756,-615.686,-633.4092,2050.85,-330.527,-341.0024
898882381.8903,-320.8573,-501.2908,-514.1804,-347.4212,-413.4804,-399.7852,-346.643,-357.9243,-371.6229,-633.4092,-343.3932,-543.182,-675.3004,-559.294,-566.5444,-585.8788,-328.1619,-668.05,-629.3812,-616.4916,-631.798,2050.85,-332.1386,-333.7502
898882382.841,-345.8372,-500.4852,-513.3748,-345.0044,-414.286,-396.5628,-363.5649,-360.3417,-372.4287,-632.6036,-347.4212,-542.3764,-674.4948,-558.4884,-570.5724,-589.9068,-330.5792,-672.078,-630.1868,-617.2972,-633.4092,2050.85,-336.9734,-326.498
898882384.9309,-358.7301,-500.4852,-514.1804,-346.6156,-411.0636,-398.9796,-368.3997,-352.2837,-371.6229,-635.826,-345.0044,-544.7932,-678.5228,-562.5164,-568.9612,-588.2956,-327.3561,-668.8556,-630.1868,-618.1028,-629.3812,2050.85,-336.1676,-339.3908
898882385.8661,-353.0895,-503.7076,-513.3748,-345.0044,-409.4524,-396.5628,-356.3127,-362.7591,-375.6519,-636.6316,-346.6156,-540.7652,-674.4948,-558.4884,-571.378,-590.7124,-337.0253,-668.05,-630.1868,-615.686,-630.1868,2050.85,-339.3908,-345.8372
898882388.0128,-329.7212,-504.5132,-512.5692,-345.0044,-407.8412,-394.9516,-357.1185,-361.9533,-372.4287,-630.9924,-347.4212,-542.3764,-674.4948,-558.4884,-564.9332,-589.9068,-330.5792,-672.078,-626.9644,-617.2972,-630.1868,2050.85,-333.7502,-338.585
898882388.9636,-365.1765,-503.7076,-513.3748,-346.6156,-409.4524,-396.5628,-346.643,-369.2055,-369.2055,-636.6316,-343.3932,-543.182,-672.8836,-560.0996,-568.1556,-587.49,-326.5504,-668.05,-628.5756,-615.686,-633.4092,2050.85,-338.585,-341.0024
898882391.067,-353.0895,-503.7076,-513.3748,-345.0044,-409.4524,-396.5628,-359.5359,-364.3707,-372.4287,-636.6316,-344.1988,-543.9876,-676.106,-555.266,-568.1556,-590.7124,-332.1907,-668.05,-628.5756,-615.686,-630.1868,2050.85,-338.585,-352.2837
898882391.9964,-349.0604,-500.4852,-514.1804,-343.3932,-411.0636,-394.9516,-345.8372,-368.3997,-379.6809,-632.6036,-348.2268,-544.7932,-678.5228,-559.294,-568.9612,-589.9068,-333.8022,-672.078,-630.1868,-617.2972,-630.9924,2050.85,-334.556,-339.3908
898882394.1299,-362.7591,-502.902,-512.5692,-345.0044,-409.4524,-396.5628,-346.643,-362.7591,-375.6519,-636.6316,-346.6156,-542.3764,-671.2724,-558.4884,-570.5724,-589.9068,-326.5504,-668.05,-630.1868,-615.686,-636.6316,2050.85,-336.9734,-345.8372
898882395.0658,-339.3908,-503.7076,-513.3748,-345.81,-410.258,-396.5628,-359.5359,-364.3707,-375.6519,-636.6316,-343.3932,-543.182,-675.3004,-560.0996,-568.1556,-592.3236,-332.9965,-668.05,-628.5756,-615.686,-633.4092,2050.85,-338.585,-332.9444
898882397.2001,-346.643,-502.0964,-510.1524,-345.81,-409.4524,-396.5628,-351.4779,-362.7591,-377.2635,-636.6316,-345.0044,-546.4044,-675.3004,-559.294,-572.1836,-591.518,-328.1619,-668.05,-629.3812,-616.4916,-633.4092,2050.85,-326.498,-342.614
898882398.164,-358.7301,-500.4852,-514.1804,-343.3932,-411.0636,-394.146,-323.2748,-365.9823,-368.3997,-635.0204,-345.81,-545.5988,-673.6892,-557.6828,-568.9612,-588.2956,-327.3561,-668.8556,-626.9644,-618.1028,-629.3812,2050.85,-332.9444,-346.643
898882400.2644,-358.7301,-504.5132,-510.958,-343.3932,-407.8412,-394.9516,-347.4488,-363.5649,-385.3216,-632.6036,-347.4212,-542.3764,-674.4948,-558.4884,-570.5724,-589.9068,-326.5504,-667.2444,-630.1868,-614.0748,-630.1868,2050.85,-333.7502,-351.4779
898882401.19,-341.0024,-500.4852,-510.958,-343.3932,-407.8412,-394.9516,-355.5069,-360.3417,-365.1765,-629.3812,-347.4212,-542.3764,-674.4948,-558.4884,-564.9332,-589.9068,-330.5792,-667.2444,-630.1868,-617.2972,-630.9924,2050.85,-333.7502,-332.9444
898882403.3298,-353.0895,-503.7076,-510.1524,-345.0044,-409.4524,-397.3684,-336.9734,-369.2055,-372.4287,-636.6316,-343.3932,-539.9596,-671.2724,-560.0996,-568.1556,-587.49,-326.5504,-668.05,-628.5756,-615.686,-633.4092,2050.85,-336.9734,-321.6632
898882404.2659,-360.3417,-500.4852,-512.5692,-343.3932,-407.8412,-394.9516,-349.8662,-360.3417,-372.4287,-630.9924,-346.6156,-542.3764,-674.4948,-558.4884,-570.5724,-588.2956,-326.5504,-667.2444,-626.9644,-615.686,-630.1868,2050.85,-336.9734,-336.9734
898882406.3891,-353.8953,-500.4852,-510.958,-343.3932,-407.8412,-394.9516,-359.5359,-361.9533,-375.6519,-630.9924,-342.5876,-542.3764,-673.6892,-557.6828,-570.5724,-589.9068,-325.7446,-665.6332,-626.9644,-617.2972,-630.1868,2050.85,-343.4198,-343.4198
898882407.3361,-349.0604,-500.4852,-512.5692,-343.3932,-407.8412,-394.9516,-368.3997,-360.3417,-378.8751,-632.6036,-346.6156,-542.3764,-674.4948,-562.5164,-564.9332,-589.9068,-327.3561,-667.2444,-626.9644,-617.2972,-630.9924,2050.85,-330.527,-332.1386
898882409.4513,-346.643,-503.7076,-510.958,-345.0044,-407.8412,-394.9516,-340.1966,-362.7591,-369.2055,-636.6316,-344.1988,-540.7652,-671.2724,-558.4884,-568.1556,-589.9068,-326.5504,-668.05,-626.9644,-615.686,-630.1868,2050.85,-327.3038,-332.1386
898882410.3909,-358.7301,-500.4852,-510.958,-340.9764,-405.4244,-394.146,-352.2837,-367.5939,-384.5158,-635.0204,-345.0044,-539.154,-672.078,-559.294,-568.9612,-588.2956,-330.5792,-668.8556,-624.5476,-617.2972,-627.77,2050.85,-329.7212,-330.527
898882412.5302,-356.3127,-503.7076,-506.93,-345.0044,-409.4524,-396.5628,-336.9734,-364.3707,-375.6519,-633.4092,-343.3932,-540.7652,-671.2724,-560.0996,-568.1556,-587.49,-326.5504,-668.05,-628.5756,-615.686,-633.4092,2050.85,-336.9734,-342.614
898882413.4672,-378.0693,-500.4852,-514.1804,-340.9764,-405.4244,-398.174,-341.8082,-371.6229,-371.6229,-635.0204,-345.0044,-543.182,-675.3004,-559.294,-568.9612,-591.518,-328.1619,-669.6612,-626.1588,-613.2692,-629.3812,2050.85,-329.7212,-346.643
898882415.593,-341.0024,-499.6796,-510.958,-343.3932,-407.8412,-394.9516,-360.3417,-353.8953,-374.8461,-632.6036,-345.81,-544.7932,-673.6892,-557.6828,-564.9332,-588.2956,-325.7446,-665.6332,-630.1868,-617.2972,-627.77,2050.85,-337.7792,-336.9734
898882416.5299,-358.7301,-500.4852,-510.958,-340.9764,-411.0636,-394.146,-355.5069,-358.7301,-366.7881,-632.6036,-345.0044,-539.154,-673.6892,-559.294,-568.9612,-588.2956,-330.5792,-668.8556,-624.5476,-617.2972,-626.1588,2050.85,-328.1096,-346.643
898882418.6629,-349.8662,-502.0964,-506.93,-345.0044,-409.4524,-396.5628,-339.3908,-362.7591,-372.4287,-633.4092,-343.3932,-539.9596,-675.3004,-560.0996,-566.5444,-587.49,-323.3273,-668.05,-628.5756,-616.4916,-633.4092,2050.85,-332.1386,-340.1966
898882419.5946,-359.5359,-504.5132,-512.5692,-343.3932,-407.8412,-394.9516,-338.585,-353.0895,-378.8751,-630.9924,-340.9764,-540.7652,-671.2724,-558.4884,-564.9332,-589.9068,-330.5792,-667.2444,-626.9644,-615.686,-630.1868,2050.85,-330.527,-341.8082
898882421.7281,-342.614,-499.6796,-510.958,-343.3932,-405.4244,-392.5348,-358.7301,-368.3997,-368.3997,-635.0204,-345.0044,-539.154,-673.6892,-559.294,-568.9612,-588.2956,-327.3561,-668.8556,-623.742,-617.2972,-627.77,2050.85,-329.7212,-327.3038
898882422.6639,-364.3707,-502.0964,-510.1524,-342.5876,-410.258,-396.5628,-351.4779,-365.9823,-369.2055,-633.4092,-343.3932,-546.4044,-672.078,-559.294,-565.7388,-585.8788,-329.7734,-671.2724,-629.3812,-615.686,-631.798,2050.85,-326.498,-333.7502
898882424.798,-342.614,-499.6796,-507.7356,-343.3932,-407.8412,-392.5348,-360.3417,-361.9533,-368.3997,-635.0204,-345.81,-539.154,-673.6892,-557.6828,-568.9612,-588.2956,-330.5792,-668.8556,-626.9644,-617.2972,-630.1868,2050.85,-329.7212,-327.3038
898882425.7651,-364.3707,-499.6796,-507.7356,-343.3932,-405.4244,-394.146,-336.1676,-355.5069,-378.0693,-635.0204,-345.0044,-539.154,-673.6892,-559.294,-568.9612,-588.2956,-327.3561,-668.8556,-624.5476,-618.1028,-626.1588,2050.85,-340.1966,-333.7502
898882427.8639,-330.527,-503.7076,-506.93,-345.81,-407.8412,-394.9516,-348.2546,-351.4779,-377.2635,-633.4092,-343.3932,-539.9596,-672.078,-559.294,-566.5444,-585.8788,-328.1619,-664.8276,-622.9364,-616.4916,-629.3812,2050.85,-325.6922,-341.0024
898882428.7901,-353.8953,-500.4852,-510.958,-343.3932,-407.8412,-394.9516,-337.7792,-360.3417,-388.5448,-630.9924,-342.5876,-540.7652,-671.2724,-558.4884,-564.9332,-589.9068,-326.5504,-667.2444,-626.9644,-614.0748,-630.1868,2050.85,-343.4198,-336.9734
898882430.9285,-323.2748,-499.6796,-507.7356,-340.1708,-405.4244,-392.5348,-353.8953,-345.8372,-374.8461,-629.3812,-343.3932,-544.7932,-668.05,-556.0716,-564.1276,-588.2956,-327.3561,-665.6332,-626.9644,-610.8524,-627.77,2050.85,-329.7212,-336.9734
898882431.89,-332.1386,-503.7076,-506.93,-339.3652,-403.8132,-390.9236,-348.2546,-351.4779,-370.8171,-630.1868,-340.1708,-539.9596,-668.8556,-556.0716,-566.5444,-585.8788,-329.7734,-664.8276,-622.9364,-610.0468,-629.3812,2050.85,-358.7301,-334.556
898882434.0127,-351.4779,-502.0964,-506.93,-339.3652,-403.8132,-390.9236,-341.8082,-351.4779,-362.7591,-630.1868,-343.3932,-538.3484,-668.8556,-556.0716,-565.7388,-585.0732,-327.3561,-663.2164,-624.5476,-613.2692,-626.1588,2050.85,-319.2457,-327.3038
898882434.9402,-338.585,-503.7076,-510.1524,-339.3652,-406.23,-394.9516,-362.7591,-362.7591,-369.2055,-633.4092,-343.3932,-539.9596,-669.6612,-553.6548,-566.5444,-587.49,-329.7734,-664.8276,-622.9364,-615.686,-628.5756,2050.85,-325.6922,-329.7212
898882437.1114,-327.3038,-500.4852,-507.7356,-340.1708,-404.6188,-391.7292,-359.5359,-353.8953,-362.7591,-627.77,-339.3652,-535.9316,-668.05,-557.6828,-564.9332,-589.9068,-326.5504,-665.6332,-623.742,-614.0748,-626.9644,2050.85,-320.8573,-333.7502
898882438.0402,-349.8662,-500.4852,-510.958,-343.3932,-404.6188,-394.9516,-343.4198,-362.7591,-375.6519,-633.4092,-340.1708,-539.9596,-669.6612,-553.6548,-566.5444,-585.8788,-329.7734,-664.8276,-622.9364,-615.686,-628.5756,2050.85,-320.8573,-343.4198
898882440.1297,-355.5069,-502.0964,-503.7076,-339.3652,-403.8132,-390.9236,-342.614,-361.1475,-371.6229,-631.798,-343.3932,-538.3484,-672.078,-557.6828,-564.1276,-585.0732,-324.1331,-665.6332,-623.742,-617.2972,-624.5476,2050.85,-339.3908,-336.9734
898882441.0634,-346.643,-499.6796,-507.7356,-340.1708,-411.0636,-391.7292,-359.5359,-358.7301,-378.8751,-629.3812,-345.81,-539.154,-668.05,-557.6828,-564.1276,-588.2956,-330.5792,-665.6332,-623.742,-614.0748,-630.1868,2050.85,-327.3038,-339.3908
898882443.2004,-345.8372,-502.0964,-508.5412,-340.9764,-407.0356,-390.9236,-347.4488,-369.2055,-378.0693,-631.798,-343.3932,-538.3484,-672.078,-557.6828,-568.9612,-588.2956,-324.1331,-665.6332,-623.742,-617.2972,-627.77,2050.85,-323.2748,-333.7502
898882444.1505,-342.614,-500.4852,-507.7356,-340.9764,-407.0356,-392.5348,-342.614,-358.7301,-374.8461,-629.3812,-345.0044,-538.3484,-668.05,-556.0716,-564.1276,-588.2956,-330.5792,-665.6332,-626.9644,-614.0748,-626.9644,2050.85,-345.8372,-346.643
898882446.2648,-334.556,-499.6796,-507.7356,-340.1708,-405.4244,-391.7292,-360.3417,-353.8953,-373.2345,-629.3812,-342.5876,-539.154,-668.05,-557.6828,-564.1276,-588.2956,-325.7446,-665.6332,-626.9644,-614.0748,-626.9644,2050.85,-321.6632,-336.9734
898882447.1936,-351.4779,-503.7076,-506.93,-339.3652,-407.8412,-394.9516,-356.3127,-359.5359,-377.2635,-630.1868,-340.1708,-539.9596,-675.3004,-553.6548,-565.7388,-585.8788,-329.7734,-668.05,-622.9364,-615.686,-628.5756,2050.85,-336.9734,-342.614
898882449.3298,-340.1966,-499.6796,-507.7356,-340.1708,-405.4244,-394.146,-360.3417,-355.5069,-368.3997,-629.3812,-345.0044,-539.154,-668.05,-556.0716,-564.1276,-588.2956,-327.3561,-665.6332,-626.9644,-617.2972,-627.77,2050.85,-316.8283,-346.643
898882450.2627,-336.9734,-504.5132,-510.958,-343.3932,-407.8412,-394.9516,-364.3707,-364.3707,-356.3127,-630.1868,-340.9764,-540.7652,-671.2724,-555.266,-568.1556,-584.2676,-325.7446,-667.2444,-626.9644,-614.0748,-633.4092,2050.85,-330.527,-338.585
898882452.4006,-374.0403,-502.0964,-506.93,-339.3652,-403.8132,-396.5628,-339.3908,-349.8662,-369.2055,-633.4092,-343.3932,-543.182,-672.078,-556.0716,-565.7388,-585.0732,-327.3561,-669.6612,-622.9364,-613.2692,-629.3812,2050.85,-332.9444,-333.7502
898882453.3637,-361.9533,-501.2908,-507.7356,-340.9764,-405.4244,-394.146,-334.556,-367.5939,-371.6229,-635.0204,-345.0044,-538.3484,-672.078,-556.0716,-568.9612,-588.2956,-330.5792,-665.6332,-626.9644,-614.0748,-627.77,2050.85,-340.1966,-346.643
898882455.4657,-338.585,-503.7076,-506.93,-339.3652,-407.8412,-393.3404,-345.8372,-356.3127,-377.2635,-633.4092,-343.3932,-539.9596,-669.6612,-553.6548,-565.7388,-585.8788,-328.1619,-664.8276,-622.9364,-616.4916,-628.5756,2050.85,-320.8573,-332.9444
898882456.393,-345.8372,-501.2908,-507.7356,-340.9764,-407.0356,-394.146,-341.0024,-364.3707,-371.6229,-635.0204,-345.0044,-538.3484,-672.078,-556.0716,-568.9612,-588.2956,-327.3561,-665.6332,-623.742,-614.0748,-630.1868,2050.85,-342.614,-333.7502
898882458.53,-336.1676,-501.2908,-507.7356,-340.9764,-407.0356,-394.146,-334.556,-358.7301,-378.0693,-629.3812,-345.0044,-539.154,-668.05,-556.0716,-564.9332,-588.2956,-327.3561,-665.6332,-626.9644,-614.0748,-630.1868,2050.85,-316.8283,-336.9734
898882459.4657,-378.8751,-500.4852,-507.7356,-340.1708,-405.4244,-392.5348,-320.8573,-358.7301,-368.3997,-629.3812,-339.3652,-544.7932,-668.05,-557.6828,-564.9332,-588.2956,-330.5792,-667.2444,-626.9644,-614.0748,-630.1868,2050.85,-334.556,-338.585
898882461.5995,-362.7591,-500.4852,-507.7356,-340.1708,-404.6188,-391.7292,-336.9734,-353.8953,-378.8751,-629.3812,-339.3652,-539.154,-671.2724,-557.6828,-564.9332,-588.2956,-325.7446,-667.2444,-626.9644,-615.686,-630.1868,2050.85,-341.0024,-333.7502
898882462.591,-352.2837,-500.4852,-506.1244,-343.3932,-407.8412,-394.9516,-343.4198,-349.8662,-372.4287,-630.1868,-343.3932,-539.9596,-669.6612,-553.6548,-566.5444,-587.49,-329.7734,-661.6052,-622.9364,-615.686,-628.5756,2050.85,-349.8662,-332.1386
898882464.6655,-369.2055,-499.6796,-507.7356,-340.1708,-404.6188,-392.5348,-336.9734,-361.9533,-379.6809,-629.3812,-342.5876,-542.3764,-674.4948,-555.266,-564.9332,-588.2956,-325.7446,-667.2444,-625.3532,-614.0748,-630.1868,2050.85,-328.1096,-336.9734
898882465.603,-338.585,-503.7076,-506.93,-339.3652,-406.23,-394.9516,-362.7591,-362.7591,-377.2635,-630.1868,-343.3932,-539.9596,-675.3004,-552.8492,-566.5444,-585.8788,-329.7734,-669.6612,-622.9364,-615.686,-628.5756,2050.85,-343.4198,-342.614
898882467.7302,-333.7502,-499.6796,-507.7356,-340.9764,-405.4244,-392.5348,-359.5359,-358.7301,-379.6809,-629.3812,-345.0044,-539.154,-668.05,-557.6828,-564.1276,-588.2956,-325.7446,-665.6332,-626.9644,-614.0748,-630.1868,2050.85,-316.8283,-333.7502
898882468.6647,-355.5069,-502.0964,-506.93,-339.3652,-403.8132,-390.9236,-332.9444,-356.3127,-370.8171,-633.4092,-343.3932,-538.3484,-672.078,-559.294,-564.1276,-585.0732,-327.3561,-668.8556,-624.5476,-617.2972,-626.1588,2050.85,-325.6922,-334.556
898882470.7967,-359.5359,-500.4852,-507.7356,-340.1708,-407.8412,-394.9516,-330.527,-364.3707,-372.4287,-630.1868,-340.1708,-539.9596,-669.6612,-553.6548,-566.5444,-587.49,-326.5504,-664.8276,-622.9364,-615.686,-628.5756,2050.85,-333.7502,-325.6922
898882471.7908,-324.0806,-499.6796,-507.7356,-340.1708,-404.6188,-391.7292,-352.2837,-362.7591,-362.7591,-630.1868,-340.1708,-539.9596,-669.6612,-553.6548,-566.5444,-581.0452,-326.5504,-668.05,-622.9364,-615.686,-628.5756,2050.85,-333.7502,-336.9734
898882473.8651,-345.0314,-502.0964,-503.7076,-339.3652,-407.0356,-390.9236,-349.0604,-352.2837,-371.6229,-633.4092,-343.3932,-538.3484,-672.078,-559.294,-568.9612,-585.0732,-327.3561,-668.8556,-623.742,-617.2972,-626.1588,2050.85,-325.6922,-329.7212
898882474.7909,-346.643,-499.6796,-507.7356,-340.1708,-405.4244,-392.5348,-356.3127,-368.3997,-368.3997,-629.3812,-345.0044,-539.154,-668.05,-557.6828,-564.9332,-589.9068,-330.5792,-667.2444,-626.9644,-614.0748,-630.1868,2050.85,-331.3328,-336.9734
898882552.7883,-394.1854,-501.2908,-495.6516,-342.5876,-403.8132,-390.9236,-336.1676,-372.4287,-372.4287,-633.4092,-343.3932,-204.83,-671.2724,-519.8196,-568.1556,-589.9068,-80.7931,-667.2444,-630.1868,-617.2972,-630.1868,2050.85,-332.1386,-339.3908
898882553.7294,-301.5181,-499.6796,-498.0684,-343.3932,-405.4244,-392.5348,-353.8953,-357.9243,-381.2926,-635.0204,-345.0044,-203.2188,-675.3004,-514.1804,-566.5444,-592.3236,-97.7141,-668.05,-628.5756,-615.686,-633.4092,2050.85,-336.1676,-336.9734
898882555.265,-304.7413,-503.7076,-499.6796,-343.3932,-404.6188,-394.9516,-351.4779,-363.5649,-372.4287,-629.3812,-342.5876,-204.0244,-673.6892,-513.3748,-568.9612,-588.2956,-104.9659,-668.8556,-624.5476,-613.2692,-629.3812,2050.85,-333.7502,-332.9444
898882556.1907,-323.2748,-501.2908,-497.2628,-340.9764,-403.8132,-390.9236,-347.4488,-362.7591,-362.7591,-633.4092,-343.3932,-204.83,-669.6612,-516.5972,-568.1556,-587.49,-120.2754,-667.2444,-626.9644,-614.0748,-630.1868,2050.85,-345.0314,-336.9734
898882558.3295,-295.0717,-500.4852,-498.0684,-340.1708,-401.3964,-387.7012,-356.3127,-364.3707,-371.6229,-628.5756,-341.782,-201.6076,-668.8556,-507.7356,-565.7388,-585.8788,-139.6137,-664.8276,-622.9364,-614.0748,-626.9644,2050.85,-320.0515,-326.498
898882559.2604,-326.498,-502.0964,-502.0964,-339.3652,-403.8132,-390.9236,-355.5069,-353.0895,-372.4287,-630.1868,-340.1708,-200.802,-671.2724,-506.93,-564.9332,-586.6844,-146.0598,-665.6332,-623.742,-610.8524,-624.5476,2050.85,-330.527,-327.3038
898882561.4002,-323.2748,-499.6796,-495.6516,-336.1428,-400.5908,-390.9236,-353.8953,-362.7591,-362.7591,-626.9644,-340.1708,-204.83,-668.8556,-508.5412,-561.7108,-584.2676,-164.5923,-667.2444,-623.742,-614.0748,-623.742,2050.85,-338.585,-327.3038
898882562.3867,-298.2949,-503.7076,-500.4852,-336.9484,-397.3684,-388.5068,-343.4198,-360.3417,-359.5359,-624.5476,-336.1428,-204.0244,-667.2444,-551.238,-562.5164,-585.0732,-172.6499,-658.3828,-619.714,-610.0468,-622.1308,2050.85,-330.527,-316.8283
898882564.4669,-319.2457,-503.7076,-497.2628,-338.5596,-401.3964,-388.5068,-343.4198,-353.0895,-333.7502,-624.5476,-336.1428,-200.802,-667.2444,-528.6812,-562.5164,-585.0732,-182.319,-662.4108,-623.742,-610.0468,-622.9364,2050.85,-336.9734,-328.1096
898882565.3929,-226.5784,-500.4852,-456.1772,-285.39,-346.6156,-334.5316,-237.8597,-312.7993,-239.4713,-575.406,-285.39,-179.0508,-617.2972,-501.2908,-508.5412,-529.4868,-204.0746,-609.2412,-564.9332,-556.0716,-572.1836,2050.85,-224.9668,-233.8307
898882567.5296,-302.3239,-500.4852,-498.0684,-340.1708,-401.3964,-389.3124,-353.0895,-364.3707,-358.7301,-628.5756,-338.5596,-203.2188,-665.6332,-507.7356,-560.0996,-581.0452,-204.0746,-661.6052,-622.1308,-609.2412,-623.742,2050.85,-321.6632,-330.527
